RodID;SectionID;Timesteps;AverageBurnup;AveragePower;AveragePowerRate;HoldTime;IntegratedPower;AverageRodPressure;FGR;GapWidth_mid;GapWidth_end;InterfaceP_mid;InterfaceP_end;CladInnerTemp_mid;CladInnerTemp_end;CladRadDisp_mid;CladRadDisp_end;CladInnerStress_r_mid;CladInnerStress_r_end;CladInnerStrain_r_mid;CladInnerStrain_r_end;CladInnerCreep_r_mid;CladInnerCreep_r_end;RidgeHeight
1;B;0.001;3.8331346792e-12;3402.5406664;0.0;0.0;0.0;2305176.317;0.0;9.743145024e-05;9.743166034e-05;0.0;0.0;300.0000011;300.0000011;8.761103086999999e-07;8.762608557e-07;-2305160.568;-2305169.923;-4.272193179e-05;-4.271969781e-05;-1.462643386e-11;-1.462569801e-11;1.5054700000008968e-10
1;B;0.002;1.1499404038e-11;6805.0813329;3402540.6665;0.0;5.103810999650001;2305177.16;0.0;9.743141429e-05;9.743161448e-05;0.0;0.0;300.0000068;300.0000068;8.760690169e-07;8.762147733000001e-07;-2304919.541;-2304865.521;-4.271557065e-05;-4.271349353e-05;-2.554135355e-11;-2.554011596e-11;1.457564000000548e-10
1;B;0.003;2.2998808075e-11;10207.621999;3402540.6661000005;0.0;13.6101626656;2305177.679;0.0;9.743137293e-05;9.743156532e-05;0.0;0.0;300.0000238;300.0000238;8.760273162000001e-07;8.761658556000001e-07;-2304844.967;-2304791.76;-4.271160725e-05;-4.270964357e-05;-3.632420245e-11;-3.632247988e-11;1.3853940000002733e-10
1;B;0.004;3.8331346792e-11;13610.162666;3402540.6669999994;0.0;25.519054998100003;2305178.218;0.0;9.743132916e-05;9.743151373e-05;0.0;0.0;300.0000612;300.0000612;8.759832809000001e-07;8.761145669000001e-07;-2304781.611;-2304730.487;-4.270782509e-05;-4.270592333e-05;-4.709492954e-11;-4.70927295e-11;1.3128599999999487e-10
1;B;0.005;5.7497020188e-11;17012.703332;3402540.6660000007;0.0;40.83048799710001;2305178.892;0.0;9.743128589e-05;9.743146313e-05;0.0;0.0;300.00013;300.0001299;8.759398425000001e-07;8.760643488000001e-07;-2304731.35;-2304682.548;-4.270429111e-05;-4.270245866e-05;-5.787809323e-11;-5.787542351e-11;1.245062999999761e-10
1;B;0.0062499999999999;8.744338487e-11;21265.879165;3402540.666400271;0.0;64.75460205772308;2305180.082;1.006147355e-11;9.743123008e-05;9.743139977e-05;0.0;0.0;300.0002867;300.0002865;8.758880376000001e-07;8.760035014e-07;-2305212.442;-2305213.774;-4.270392392e-05;-4.270272633e-05;-7.164137915e-11;-7.163816779e-11;1.1546379999994407e-10
1;B;0.0078124999999999;1.3423457968e-10;26582.348956;3402540.666240001;0.0;102.13603027725435;2305182.45;5.174123273e-11;9.743116211e-05;9.743132409e-05;0.0;0.0;300.0006312;300.0006307;8.758328267999999e-07;8.759391396e-07;-2305074.013;-2305107.934;-4.269809323e-05;-4.269715614e-05;-8.910523425e-11;-8.910136380999999e-11;1.0631280000010079e-10
1;B;0.0097656249999999;2.0734582158e-10;33227.936196;3402540.666880002;0.0;160.54451187100432;2305187.134;1.962217738e-10;9.743109047e-05;9.743124372e-05;0.0;0.0;300.0013484;300.0013471;8.757733766e-07;8.758726873000001e-07;-2304950.432;-2304971.001;-4.268978787e-05;-4.268889672e-05;-1.111783037e-10;-1.111736458e-10;9.931070000014347e-11
1;B;0.0122070312499999;3.2158213705e-10;41534.920245;3402540.6664703996;0.0;251.8077643624594;2305196.146;6.180975984e-10;9.743111587e-05;9.743121354e-05;0.0;0.0;300.0027535;300.0027504;8.757759356000001e-07;8.758275811000001e-07;-2305206.471;-2305191.811;-4.268054799e-05;-4.267969116e-05;-1.390069117e-10;-1.3900125969999999e-10;5.164549999999063e-11
1;B;0.0152587890624999;5.0007637996e-10;51918.650306;3402540.6663884805;0.0;394.4065963799765;2305212.675;1.682353318e-09;9.743104117e-05;9.743113622e-05;0.0;0.0;300.0053461;300.0053392;8.757062938e-07;8.757549872e-07;-2305435.13;-2305428.309;-4.265968391e-05;-4.265908177e-05;-1.7403145129999999e-10;-1.740248692e-10;4.869340000000746e-11
1;B;0.019073486328125;7.7897363452e-10;64898.312882;3402540.666322853;0.0;617.2172714059224;2305241.5;4.058277301e-09;9.743099136e-05;9.743108677e-05;0.0;0.0;300.0098693;300.0098542;8.75662088e-07;8.757089171e-07;-2305590.425;-2305585.429;-4.262245848e-05;-4.262213529e-05;-2.180645479e-10;-2.180570461e-10;4.682909999990452e-11
1;B;0.0238418579101562;1.2147505948e-09;81122.891103;3402540.6665326944;0.0;965.35895113395;2305289.407;8.899280348e-09;9.743100784e-05;9.743110387000001e-05;0.0;0.0;300.0173713;300.0173399;8.757170001e-07;8.757605189999999e-07;-2305162.97;-2305133.992;-4.255954966e-05;-4.255931849e-05;-2.733842652e-10;-2.7337576449999997e-10;4.3518899999924656e-11
1;B;0.0298023223876953;1.8956520951e-09;101403.61388;3402540.666658469;0.0;1509.3303257142172;2305365.631;1.80423906e-08;9.743110489e-05;9.743120683e-05;0.0;0.0;300.0292654;300.0292022;8.758252630000001e-07;8.758649554e-07;-2305259.24;-2305265.825;-4.246259247e-05;-4.24628683e-05;-3.428477456e-10;-3.428383752e-10;3.9692399999861276e-11
1;B;0.0372529029846192;2.9595606895e-09;126754.51735;3402540.66649068;0.0;2359.2855985005453;2305482.244;3.420238128e-08;9.743131458e-05;9.743142882000001e-05;0.0;0.0;300.0473808;300.0472574;8.760479732e-07;8.760832957e-07;-2305410.75;-2305411.265;-4.231438877e-05;-4.231510895e-05;-4.300376493e-10;-4.300278068e-10;3.5322500000071353e-11
1;B;0.0465661287307741;4.6219178681e-09;158443.14668;3402540.6656853706;0.0;3687.34071219426;2305654.454;6.212552557e-08;9.743164079e-05;9.743178335e-05;0.0;0.0;300.073996;300.073761;8.764040943e-07;8.764341506999999e-07;-2305693.529;-2305693.472;-4.209577653e-05;-4.209731367e-05;-5.394412528999999e-10;-5.39431291e-10;3.0056399999846856e-11
1;B;0.0582076609134677;7.2193509598e-09;198053.93336;3402540.667188613;0.0;5762.426827355239;2305900.749;1.074607631e-07;9.743211368e-05;9.743230911e-05;0.0;0.0;300.1118473;300.1114116;8.769453635000001e-07;8.769632445e-07;-2305903.417;-2305903.597;-4.178198535e-05;-4.178486508e-05;-6.766733801999999e-10;-6.766645322e-10;1.7880999999853437e-11
1;B;0.0727595761418347;1.1277840165e-08;247567.41669;3402540.665814224;0.0;9004.748882294269;2306242.916;1.76015946e-07;9.743274547e-05;9.743305426e-05;0.0;0.0;300.1641215;300.1633364;8.777039984e-07;8.777089159e-07;-2306243.439;-2306246.301;-4.134618687e-05;-4.135161011e-05;-8.487523759999998e-10;-8.487461562999998e-10;4.917499999997569e-12
1;B;0.0909494701772933;1.7619229549e-08;309459.27087;3402540.666776326;0.0;14070.877093113719;2306706.476;2.148792925e-07;9.74336025e-05;9.743407808e-05;0.0;0.0;300.2344633;300.2330927;8.787596992e-07;8.787587501999999e-07;-2306707.69;-2306710.278;-4.075910692e-05;-4.076913952e-05;-1.0644483149999998e-09;-1.064449066e-09;0.0
1;B;0.1136868377216167;2.7527650462e-08;386824.08859;3402540.6665564;0.0;21986.70242263285;2307319.839;2.282877222e-07;9.74346971e-05;9.743546431e-05;0.0;0.0;300.3270488;300.3247362;8.801836099e-07;8.801768124000001e-07;-2307320.54;-2307323.87;-3.998387801e-05;-4.000180126e-05;-1.3346969929999998e-09;-1.3347149889999998e-09;0.0
1;B;0.1421085471520209;4.3009558137e-08;483530.11073;3402540.666204563;0.0;34355.179499935424;2308117.513;2.205845263e-07;9.743603139e-05;9.7437237e-05;0.0;0.0;300.4467803;300.4430141;8.820386308000001e-07;8.820320677e-07;-2308154.609;-2308158.05;-3.89830206e-05;-3.901320766e-05;-1.6731355119999998e-09;-1.673190743e-09;0.0
1;B;0.1776356839400261;6.720003888e-08;604412.63842;3402540.666626778;0.0;53680.92493322067;2309141.378;1.970167148e-07;9.743757293e-05;9.743947967e-05;0.0;0.0;300.5996287;300.59371;8.844268692e-07;8.844147465e-07;-2309142.801;-2309142.115;-3.77034965e-05;-3.775190913e-05;-2.096712581e-09;-2.096842003e-09;0.0
1;B;0.2220446049250338;1.0499766504e-07;755515.79802;3402540.6663452126;0.0;83877.40217278518;2310444.518;1.638246366e-07;9.743931414e-05;9.744217776e-05;0.0;0.0;300.7931083;300.7841227;8.874673888000001e-07;8.874504682000001e-07;-2310465.459;-2310434.893;-3.608394142e-05;-3.615932066e-05;-2.626461279e-09;-2.626736645e-09;0.0
1;B;0.2775557561562924;1.6405645592e-07;944394.74752;3402540.666345275;0.0;131059.3978593263;2312099.42;1.288708556e-07;9.744112509e-05;9.744538528e-05;0.0;0.0;301.0368336;301.0236328;8.912975353999999e-07;8.912748646e-07;-2312101.324;-2312100.607;-3.404233125e-05;-3.415553352e-05;-3.2883824109999997e-09;-3.2889334859999996e-09;0.0
1;B;0.3469446951953657;2.5633581666e-07;1180493.4344;3402540.6664173305;0.0;204781.26611937338;2314190.351;9.652329545e-08;9.744285563e-05;9.744904439e-05;0.0;0.0;301.3431299;301.3243277;8.961159457000001e-07;8.960876182000001e-07;-2314192.374;-2314194.617;-3.147621175e-05;-3.163999446e-05;-4.114500763999999e-09;-4.115554096e-09;0.0
1;B;0.4336808689942066;4.0052231783e-07;1475616.793;3402540.6664173603;0.0;319971.685275696;2316835.805;6.879144247e-08;9.744426172e-05;9.745294487e-05;0.0;0.0;301.727731;301.7017172;9.021714631000001e-07;9.021378202e-07;-2316848.644;-2316865.713;-2.825438588e-05;-2.848405328e-05;-5.1440458789999995e-09;-5.1459815459999995e-09;0.0
1;B;0.5421010862427571;6.2581372589e-07;1844520.9913;3402540.666878548;0.0;499956.71521015954;2320182.47;4.668969528e-08;9.744488041e-05;9.745678551e-05;0.0;0.0;302.210586;302.1755834;9.097812269000001e-07;9.097426967000001e-07;-2320186.261;-2320180.661;-2.420904119e-05;-2.452113881e-05;-6.424697894999999e-09;-6.428134174e-09;0.0
1;B;0.6776263578034447;9.77831551e-07;2305651.2391;3402540.666325156;0.0;781183.3244844519;2324439.431;3.046803729e-08;9.744401242e-05;9.745990816e-05;0.0;0.0;302.8169178;302.7710901;9.193530170000001e-07;9.193064562000001e-07;-2324438.917;-2324441.998;-1.912958848e-05;-1.95417803e-05;-8.013847444999998e-09;-8.019766736999999e-09;0.0
1;B;0.8470329472543043;1.5278594027e-06;2882064.0488;3402540.6660300083;0.0;1220599.9014670635;2329859.872;1.949957444e-08;9.74405544e-05;9.746115887e-05;0.0;0.0;303.578591;303.5202254;9.314013680000001e-07;9.313440090000001e-07;-2329859.236;-2329860.884;-1.274957928e-05;-1.327866875e-05;-9.979607605999999e-09;-9.989529759e-09;0.0
1;B;1.0587911840678852;2.3872779211e-06;3602580.0611;3402540.6668563206;0.0;1907188.3030050616;2336781.042;1.247974017e-08;9.743274755e-05;9.745869246000001e-05;0.0;0.0;304.5359196;304.4637078;9.465709058e-07;9.465054037000001e-07;-2336778.354;-2336785.732;-4.732879274e-06;-5.390409273e-06;-1.240121613e-08;-1.2417334e-08;0.0
1;B;1.323488980084857;3.7301193559e-06;4503225.0763;3402540.666195242;0.0;2979982.6804114752;2345645.783;7.987038837e-09;9.741781569e-05;9.744989992e-05;0.0;0.0;305.7399339;305.6533921;9.657021783000002e-07;9.656208421000002e-07;-2345646.112;-2345646.933;5.347333209e-06;4.556322008e-06;-1.536803279e-08;-1.539342884e-08;0.0
1;B;1.6543612251060664;5.8283090979e-06;5629031.3454;3402540.666497531;0.0;4656223.895100698;2357034.057;5.111706957e-09;9.739192724e-05;9.742998002e-05;0.0;0.0;307.2553647;307.1554365;9.898438791000001e-07;9.897584295e-07;-2357034.646;-2357035.458;1.80310731e-05;1.711478468e-05;-1.897592816e-08;-1.901469287e-08;0.0
1;B;2.0679515313825743;9.1067305698e-06;7036289.1817;3402540.666316223;0.0;7275350.793047413;2371712.208;3.271493313e-09;9.734935229e-05;9.739209329e-05;0.0;0.0;309.1643023;309.0542081;1.020331931e-06;1.020249804e-06;-2371706.926;-2371709.544;3.400491507e-05;3.299302524e-05;-2.331859337e-08;-2.337565432e-08;0.0
1;B;2.584939414228215;1.422926412e-05;8795361.4772;3402540.6665579686;0.0;11367736.571095668;2390676.55;2.093756073e-09;9.728191981e-05;9.732660998e-05;0.0;0.0;311.5708155;311.4572071;1.058918674e-06;1.058816268e-06;-2390673.634;-2390671.164;5.413537169e-05;5.30911343e-05;-2.847020965e-08;-2.8550437270000002e-08;0.0
1;B;3.2311742677852675;2.2233222791e-05;10994201.846;3402540.6656681946;0.0;17762089.349158753;2415219.831;1.340004031e-09;9.71782124e-05;9.722053734e-05;0.0;0.0;314.6066343;314.5011168;1.107699899e-06;1.10760338e-06;-2415263.757;-2415218.386;7.952581916e-05;7.855445119e-05;-3.445108734e-08;-3.455716921e-08;0.0
1;B;4.038967834731596;3.4739408216e-05;13742752.308;3402540.666906076;0.0;27753265.564882487;2446993.877;8.57602639e-10;9.702330604e-05;9.705616570000001e-05;0.0;0.0;318.4379134;318.358908;1.169400578e-06;1.169338441e-06;-2446994.195;-2446987.934;0.0001115699876;0.000110839003;-4.116407919e-08;-4.129147897e-08;0.0
1;B;5.048709793414492;5.4280322941e-05;17178440.385;3402540.6664109533;0.0;43364478.40220302;2488072.91;5.488657132e-10;9.679811986e-05;9.6811044e-05;0.0;0.0;323.2733665;323.2482631;1.247313656e-06;1.247282513e-06;-2488066.17;-2488070.087;0.0001520143812;0.0001517766596;-4.827781172e-08;-4.840323139e-08;0.0
1;B;6.310887241768129;8.48130022e-05;21473050.481;3402540.666212832;0.0;67756998.46035892;2541009.225;3.512740664e-10;9.64790328e-05;9.64582046e-05;0.0;0.0;329.3738298;329.4412301;1.345632781e-06;1.345635785e-06;-2540963.326;-2540930.835;0.0002030673253;0.0002036809075;-5.500478247e-08;-5.506353703e-08;3.003999999885563e-12
1;B;7.888609052210177;0.00013252031354;26841313.102;3402540.666846658;0.0;105870311.05162197;2608868.653;2.248154065e-10;9.603961093e-05;9.596491343e-05;0.0;0.0;337.0635762;337.2752983;1.469207909e-06;1.469256817e-06;-2608855.159;-2608910.322;0.0002674773041;0.000269420422;-5.9702384e-08;-5.9546614890000004e-08;4.890799999996006e-11
1;B;9.86076131526273;0.00020706298751;33551641.377;3402540.6662128433;0.0;165422361.9757168;2695302.154;1.438818618e-10;9.544907598e-05;9.529737607e-05;0.0;0.0;346.7439447;347.1661917;1.623722556e-06;1.623903197e-06;-2695283.557;-2695290.627;0.0003487019778;0.0003525722046;-5.971491846e-08;-5.925258913e-08;1.8064099999998823e-10
1;B;12.325951644078344;0.00032353591559;41939551.721;3402540.666314361;0.0;258472441.54368764;2804740.645;9.208439226e-11;9.467514331000001e-05;9.441835752e-05;0.0;0.0;358.9100685;359.6229251;1.816221081e-06;1.816585429e-06;-2804707.413;-2804700.589;0.000450998993;0.00045754082;-4.671037585e-08;-4.473730506e-08;3.6434800000008693e-10
1;B;15.407439555097918;0.00050552486572;52424439.652;3402540.666638819;0.0;403863190.86941504;2942458.691;5.893401133e-11;9.368626904e-05;9.329350626e-05;0.0;0.0;374.1722816;375.2667275;2.054144835e-06;2.054846343e-06;-2942329.625;-2942581.971;0.0005797415409;0.0005897738661;-6.7392908909999996e-09;-2.527542352e-09;7.015079999998054e-10
1;B;19.25929944387237;0.00078988260029;65530549.565;3402540.6664441205;0.0;631036236.6923076;3114882.264;3.771776736e-11;9.245562793e-05;9.190088006e-05;0.0;0.0;393.2836478;394.8514377;2.346342124e-06;2.347359589e-06;-3113639.685;-3113745.329;0.0007416341194999999;0.0007559717027;6.797043461e-08;7.483322743999998e-08;1.0174650000002195e-09
1;B;24.074124304840485;0.0012341915606;81913186.956;3402540.666392162;0.0;985994120.7899792;3330539.552;2.413937116e-11;9.092509944e-05;9.017300016e-05;0.0;0.0;417.1769591;419.3003413;2.701344561e-06;2.702981329e-06;-3331184.066;-3330389.827;0.0009450666888;0.0009644092714;1.868843288e-07;1.9703358060000002e-07;1.6367680000000882e-09
1;B;30.092655381050477;0.001928424311;102391483.69;3402540.6656030184;0.0;1540615814.6767786;3601449.59;1.544919756e-11;8.904080433e-05;8.804609113999998e-05;0.0;0.0;447.0103054;449.7547623;3.130179053e-06;3.131253092e-06;-3601925.719;-3601455.562;0.001200762813;0.001225617189;3.6648296640000003e-07;3.807892681e-07;1.0740390000002476e-09
1;B;37.569491535787854;0.0030051554173;127831722.77;3402540.667402599;0.0;2401286411.5366263;3938512.38;9.913673437e-12;8.673991164999998e-05;8.544322098999998e-05;0.0;0.0;483.9970324;487.3962185;3.634917258e-06;3.636308663e-06;-3938149.398;-3938594.971;0.001520519294;0.001551093288;6.302915273e-07;6.497057485e-07;1.3914050000001612e-09
1;B;45.04632769052524;0.0042961705539;153271961.84;3402540.666065133;0.0;3452169507.697598;4278009.98;6.93477805e-12;8.447124118e-05;8.2870077e-05;0.0;0.0;520.8973125;524.8345227;4.109055127e-06;4.110274968e-06;-4278007.049;-4278151.662;0.001842691118;0.001877878473;9.238239695000001e-07;9.482211795000002e-07;1.219841000000383e-09
1;B;52.523163845262616;0.0058014697209;178712200.91;3402540.666065134;0.0;4693265103.122307;4620821.415;5.135582825e-12;8.222227582e-05;8.030294587999998e-05;0.0;0.0;557.7115956;562.0765632;4.55003938e-06;4.55149307e-06;-4620935.021;-4620936.587;0.002167412697;0.002206156805;1.257923298e-06;1.291386178e-06;1.4536900000002595e-09
1;B;60.0;0.0075210529182;204152439.99;3402540.667402598;0.0;6124573197.84814;4967734.461;3.96162017e-12;7.998049559e-05;7.772701670999998e-05;0.0;0.0;594.4434215;599.1419845;4.956107892e-06;4.957494398e-06;-4968013.33;-4967789.338;0.002495145236;0.002536566182;1.799926353e-06;1.90915234e-06;1.3865059999996484e-09
1;B;170.5521571643995;0.032946388161;204149684.25;-24.927057695595582;0.0;28693913502.617466;5024759.578;9.044275971e-13;7.851566811e-05;7.583830163999998e-05;0.0;0.0;596.9181427;602.2610141;4.997133044e-06;4.998722971e-06;-5024666.397;-5024493.465;0.002518363058;0.002565568837;5.566850683e-06;6.170500932e-06;1.5899269999996852e-09
1;B;407.34856533796057;0.087404429871;204143781.62;-24.927025057191198;0.0;77035126601.99269;5030716.606;3.410012351e-13;7.844290295e-05;7.574598341e-05;0.0;0.0;597.0083208;602.3781317;4.984314552e-06;4.98620395e-06;-5030490.672;-5030188.241;0.002522577823;0.002570293342;9.560855849e-06;1.062945654e-05;1.8893979999998005e-09
1;B;890.6804803648924;0.19855373478;204131733.58;-24.927052456944256;0.0;175701419912.1043;5031256.401;2.035658827e-08;7.842300336e-05;7.572382137e-05;0.0;0.0;597.0084796;602.3784534;4.963143691e-06;4.964993227e-06;-5031682.055;-5031715.508;0.002527263579;0.002575345677;1.466526256e-05;1.630997393e-05;1.8495359999998323e-09
1;B;1664.5045997560892;0.37648919264;204112444.44;-24.927033826744967;0.0;333656015688.559;5031499.363;1.457269612e-07;7.840289902e-05;7.570324907999998e-05;0.0;0.0;597.0060058;602.3750755;4.939406568e-06;4.941134479e-06;-5031247.149;-5030951.398;0.002532415369;0.002580895455;2.03199808e-05;2.259215873e-05;1.727911000000472e-09
1;B;2784.2785133219527;0.63393818092;204084531.79;-24.927040773007057;0.0;562200178477.9685;5031719.388;2.95374432e-07;7.838134984999998e-05;7.568189039999998e-05;0.0;0.0;597.002356;602.3701867;4.913381527e-06;4.914914935e-06;-5031772.346;-5031514.783;0.002537969008;0.00258687408;2.642925617e-05;2.937043102e-05;1.5334079999999625e-09
1;B;4285.478950212599;0.97901825865;204047111.31;-24.927037776178814;0.0;868543878943.2771;5031888.334;4.921676614e-07;7.835938356999998e-05;7.566041168e-05;0.0;0.0;596.9974037;602.3636717;4.885931643e-06;4.887207779e-06;-5031724.817;-5031468.144;0.00254378317;0.002593129747;3.286551353e-05;3.650283547e-05;1.2761360000001403e-09
1;B;6197.410369608041;1.4184101785;203999452.53;-24.927034263117566;0.0;1258622401934.2993;5032076.602;7.549229379e-07;7.833723885999998e-05;7.563898463999998e-05;0.0;0.0;596.9910384;602.3554665;4.857250729e-06;4.858220918e-06;-5031933.75;-5031747.086;0.002549783531;0.002599578625;3.955165051e-05;4.39034202e-05;9.701889999998267e-10
1;B;8543.353513377791;1.9573902753;203940975.11;-24.927040604239952;0.0;1737124926578.5784;5032243.227;1.102111995e-06;7.831520740999998e-05;7.561782403e-05;0.0;0.0;596.983173;602.3454845;4.82746226e-06;4.828109625e-06;-5032919.34;-5033667.037;0.002555924044;0.002606169469;4.643227076e-05;5.15103416e-05;6.473650000002313e-10
1;B;11342.713035852748;2.6003226604;203871195.37;-24.92703757405058;0.0;2307931367985.7627;5032368.615;1.553225126e-06;7.829339522e-05;7.559703358e-05;0.0;0.0;596.9737378;602.333652;4.796961762e-06;4.797276354e-06;-5032168.576;-5032152.608;0.002562169177;0.002612872712;5.346752305e-05;5.927906948e-05;3.1459200000022713e-10
1;B;14612.346685193595;3.3509632833;203789693.09;-24.92703732004713;0.0;2974382247200.2637;5032457.15;2.129419457e-06;7.827201601e-05;7.557684666e-05;0.0;0.0;596.9626713;602.3199018;4.765636846e-06;4.765593708e-06;-5032264.963;-5032210.095;0.002568490688;0.002619647477;6.06288709e-05;6.717770111e-05;0.0
1;B;18367.02208871569;4.2125636322;203696100.15;-24.92703894248814;0.0;3739370689781.7227;5032509.902;2.854890392e-06;7.825116893e-05;7.55573407e-05;0.0;0.0;596.9499216;602.3041762;4.733653201e-06;4.733236749e-06;-5032278.99;-5032271.386;0.002574868511;0.002626476395;6.789453013e-05;7.518192286999998e-05;0.0
1;B;22620.18594529132;5.1880461369;203590081.38;-24.92703633698471;0.0;4605498123064.7705;5032525.798;3.755863976e-06;7.823093634e-05;7.553862294e-05;0.0;0.0;596.9354408;602.2864234;4.701085878e-06;4.700266309e-06;-5032155.328;-5032265.695;0.002581287363;0.002633345896;7.524799913e-05;8.327338139e-05;0.0
1;B;27384.270368935977;6.2800732477;203471326.86;-24.927039372054285;0.0;5575135580296.292;5032505.317;4.861409867e-06;7.821138474e-05;7.552076888e-05;0.0;0.0;596.9191858;602.2665925;4.66796129e-06;4.666751474e-06;-5032294.532;-5032239.803;0.002587736364;0.002640238637;8.267652489e-05;9.143774165e-05;0.0
1;B;32670.96750116059;7.4911091905;203339545.16;-24.92703794146892;0.0;6650478515529.256;5032445.61;6.203343148e-06;7.819256318e-05;7.550385223e-05;0.0;0.0;596.901116;602.2446359;4.634350953e-06;4.632750703e-06;-5032196.473;-5032128.262;0.002594204348;0.00264714662;9.016995943e-05;9.966373697e-05;0.0
1;B;38491.41609474264;8.8234614785;203194458.62;-24.927037438312244;0.0;7833583650801.547;5032343.547;7.816201501e-06;7.817452639e-05;7.548791157e-05;0.0;0.0;596.8811916;602.2205104;4.600275661e-06;4.598285936e-06;-5031961.718;-5031760.77;0.002600683861;0.002654062357;9.772018414e-05;0.0001079423625;0.0
1;B;44856.31523526975;10.279305685;203035800.54;-24.927037569188233;0.0;9126390964493.342;5032200.184;9.737386645e-06;7.815734479999998e-05;7.54730367e-05;0.0;0.0;596.8593746;602.1941711;4.565794046e-06;4.563434804e-06;-5031150.712;-5031010.217;0.002607179686;0.002660987728;0.0001053206929;0.0001162663413;0.0
1;B;51776.06574952662;11.86071649;202863311.66;-24.92703741914014;0.0;10530751259684.52;5032014.53;1.200654185e-05;7.814099484999998e-05;7.545919005e-05;0.0;0.0;596.835629;602.1655786;4.53086693e-06;4.528140451e-06;-5030861.813;-5030735.564;0.002613669047;0.002667899934;0.0001129659748;0.0001246295524;0.0
1;B;59260.85930420186;13.569686675;202676737.93;-24.927037551149205;0.0;12048443034351.475;5031785.743;1.46670161e-05;7.81255063e-05;7.544634701999998e-05;0.0;0.0;596.809918;602.134718;4.495507284e-06;4.492357385e-06;-5032163.274;-5032154.384;0.002620144792;0.002674789142;0.000120651503;0.0001330270086;0.0
1;B;67320.69615963376;15.408129776;202475830.07;-24.927038053458002;0.0;13681174834171.115;5031513.059;1.775549701e-05;7.811096925e-05;7.54346744e-05;0.0;0.0;596.7822083;602.1014724;4.45986166e-06;4.456330882e-06;-5031929.513;-5031886.359;0.002626635268;0.002681689962;0.0001283736611;0.0001414547109;0.0
1;B;75965.4638892822;17.377896605;202260341.61;-24.927038728979486;0.0;15430599932151.47;5031195.771;2.133653735e-05;7.809735707e-05;7.542409959e-05;0.0;0.0;596.752462;602.0658708;4.423790099e-06;4.419835348e-06;-5031626.87;-5031497.774;0.002633101457;0.002688555495;0.0001361289493;0.0001499087966;0.0
1;B;85205.00203234852;19.480788463;202030027.3;-24.927037091441452;0.0;17298328074360.621;5030833.208;2.545146201e-05;7.808482564999998e-05;7.541500547e-05;0.0;0.0;596.7206466;602.0278557;4.387212187e-06;4.382823056e-06;-5031650.144;-5031636.074;0.002639568388;0.002695415856;0.0001439150258;0.0001583867005;0.0
1;B;95048.50130279108;21.718419157;201784658.02;-24.927037962686786;0.0;19285802854531.324;5030424.841;3.01553301e-05;7.807324857e-05;7.540698380999998e-05;0.0;0.0;596.6867305;601.9873851;4.350546069e-06;4.345784942e-06;-5031736.108;-5031707.035;0.002646022509;0.002702253105;0.00015172884;0.0001668849466;0.0
1;B;105506.44165338916;24.092653759;201523972.54;-24.927038332658928;0.0;21394691655170.266;5029970.153;3.550214591e-05;7.806247523999998e-05;7.539986829e-05;0.0;0.0;596.6506751;601.9444254;4.313467196e-06;4.308258066e-06;-5030744.728;-5030653.779;0.002652461523;0.002709072788;0.0001595688833;0.0001754020724;0.0
1;B;116588.38697041094;26.60510564;201247732.47;-24.927037816699062;0.0;23626438660252.49;5029469.426;4.155061753e-05;7.80527908e-05;7.539407889e-05;0.0;0.0;596.6124476;601.898931;4.276076671e-06;4.270452836e-06;-5030242.505;-5030164.732;0.00265887715;0.00271585535;0.000167433078;0.0001839356699;0.0
1;B;128304.36560948858;29.257448287;200955687.83;-24.927037595126354;0.0;25982542000651.87;5028921.503;4.83600912e-05;7.804418002999998e-05;7.538954861999998e-05;0.0;0.0;596.5720127;601.8508614;4.238403011e-06;4.232383516e-06;-5029908.708;-5029962.854;0.002665271807;0.002722605732;0.0001753198826;0.0001924839898;0.0
1;B;140664.5299318935;32.051335929;200647585.55;-24.927037534728612;0.0;28464483226348.125;5028325.437;5.599383757e-05;7.803655733e-05;7.538623035999998e-05;0.0;0.0;596.5293337;601.800168;4.200384636e-06;4.193954379e-06;-5029351.737;-5029294.12;0.002671649461;0.002729336245;0.0001832280998;0.0002010457773;0.0
1;B;153678.70753527392;34.988300385;200323180.65;-24.92703802626318;0.0;31073635608893.285;5027680.363;6.45139687e-05;7.802995821e-05;7.538418843e-05;0.0;0.0;596.4843809;601.7468205;4.162147952e-06;4.15534542e-06;-5025439.985;-5025083.072;0.002678007384;0.002736036637;0.0001911560068;0.0002096191178;0.0
1;B;167357.47933689787;38.069992313;199982209.39;-24.927037671579544;0.0;33811478649551.9;5026986.298;7.39879996e-05;7.802437375999998e-05;7.538340297e-05;0.0;0.0;596.437115;601.6907707;4.12350258e-06;4.116320446e-06;-5024747.234;-5024384.664;0.002684340618;0.002742705774;0.0001991030816;0.0002182034762;0.0
1;B;181710.74111142504;41.2978549;199624425.09;-24.92703788312036;0.0;36679307965316.516;5026242.749;8.448273787e-05;7.801985708e-05;7.5383913e-05;0.0;0.0;596.3875018;601.6319779;4.084560458e-06;4.077000014e-06;-5023987.739;-5023524.825;0.002690651442;0.002749343482;0.000207068114;0.0002267975629;0.0
